Date,FNER (index),ARE,BXP,BDN,CIO,CDP,CUZ,CMCT,DEI,DEA,ESRT,EQC,FSP,HIW,HPP,KRC,NLOP,OPI,ONL,PGRE,PDM,SLG,VNO,COLD,EGP,FR,ILPT,IIPR,LXP,PLYM,PLD,REXR,STAG,TRNO,AKR,ALEX,BRX,CTO,FRT,IVT,KIM,KRG,PECO,REG,ROIC,BFS,SITC,SKT,UE,WHLR,WSR,CBL,MAC,SPG,ADC,PINE,EPRT,FCPT,GTY,NTST,NNN,PSTL,O,AIRC,AIV,AVB,BRT,CPT,CSR,ELME,EQR,ESS,IRT,MAA,NXRT,UDR,VRE,ELS,SUI,UMH,AMH,BHM,INVH,ALX,AAT,AHH,BNL,CLPR,GIPR,GOOD,GNL,JBGS,MDRR,MDV,NXDT,OLP,PKST,SQFT,SVC,WPC,AHR,CTRE,CHCT,DHC,GMRE,HR,DOC,LTC,MPW,NHI,OHI,SBRA,STRW,UHT,VTR,WELL,APLE,AHT,BHR,CLDT,DRH,HST,IHT,PK,PEB,RLJ,RHP,SOHO,INN,SHO,XHR,CUBE,EXR,SELF,NSA,PSA,PCH,RYN,WY,AMT,CCI,SBAC,UNIT,DLR,EQIX,GLPI,VICI,EPR,FPI,LAND,IRM,LAMR,OUT,PW,SAFE
5/15/2019, 738.1200 , 124.6669 , 106.3850 , 9.7099 , 8.4471 , 22.6986 , 30.3583 , 35.6980 , 33.3054 , 13.9552 , 14.1078 , 20.3818 , 5.7859 , 33.3376 , 27.0955 , 62.6273 , N/A , 16.9845 , N/A , 12.1223 , 15.1900 , 61.1358 , 51.6802 , 27.0698 , 98.7271 , 31.0721 , 16.2580 , 66.5029 , 7.3889 , 14.6058 , 67.0534 , 34.1425 , 23.7773 , 40.3718 , 23.6585 , 19.7605 , 14.3303 , 11.7189 , 106.1116 , 14.0988 , 14.4695 , 12.7425 , N/A , 54.6883 , 14.7917 , 41.7905 , 11.4369 , 14.3437 , 14.9164 , 22.3100 , 9.7467 , N/A , 31.4710 , 132.7333 , 55.3969 , N/A , 16.3999 , 22.5526 , 24.6677 , N/A , 42.1091 , 13.2680 , 53.6167 , N/A , 4.7009 , 168.9111 , 10.7495 , 86.3271 , 47.9851 , 22.0986 , 63.4211 , 239.9154 , 8.9270 , 95.8875 , 34.2482 , 37.3108 , 21.5641 , 52.4891 , 110.4512 , 10.5450 , 22.0981 , N/A , 22.1344 , 276.9053 , 37.9598 , 12.4937 , N/A , 9.9166 , N/A , 14.5055 , 10.9036 , 34.6385 , 30.2650 , N/A , 13.2313 , 19.9312 , N/A , N/A , 20.3397 , 58.6982 , N/A , 19.4608 , 29.6816 , 7.2654 , 7.4601 , 24.7952 , 24.9100 , 33.7113 , 12.4424 , 57.4955 , 25.2048 , 13.0445 , N/A , 66.2596 , 51.7188 , 66.6140 , 13.6995 , 492.4742 , 10.9714 , 18.0466 , 10.1635 , 16.6297 , 1.4203 , 23.0346 , 29.7701 , 16.7990 , 77.3298 , 6.3174 , 11.1566 , 13.1337 , 19.9460 , 26.8427 , 89.2984 , 2.8313 , 24.0530 , 185.3696 , 28.6457 , 26.0483 , 20.2974 , 177.8466 , 104.9441 , 201.1325 , 6.9321 , 98.2845 , 445.8576 , 29.6154 , 17.1847 , 59.0210 , 5.5675 , 10.7448 , 23.6999 , 65.2976 , 20.1931 , 6.1000 , 36.4336 
5/16/2019, 741.1100 , 125.4721 , 107.0365 , 9.6840 , 8.5246 , 22.7791 , 30.4553 , 36.0250 , 33.4507 , 13.9926 , 14.2711 , 20.4454 , 5.7784 , 33.6008 , 27.1191 , 62.7816 , N/A , 16.7167 , N/A , 12.0974 , 15.2338 , 61.8214 , 51.9280 , 27.1919 , 99.4468 , 31.3824 , 16.2826 , 68.4801 , 7.4371 , 12.9053 , 67.8120 , 34.3491 , 23.8822 , 40.6388 , 23.7331 , 20.0210 , 14.3382 , 11.8872 , 106.4297 , 14.0988 , 14.4934 , 12.6877 , N/A , 55.0156 , 14.8423 , 41.3733 , 11.3464 , 14.3898 , 14.7867 , 22.2000 , 9.8149 , N/A , 31.0785 , 133.0065 , 55.5769 , N/A , 16.5033 , 22.7318 , 24.6677 , N/A , 42.1643 , 13.1900 , 53.6476 , N/A , 4.7567 , 170.6448 , 10.7871 , 86.7096 , 48.5679 , 22.1550 , 63.9372 , 241.4098 , 9.0011 , 96.6196 , 33.8833 , 37.5031 , 21.6297 , 52.6227 , 111.3409 , 10.5690 , 22.2091 , N/A , 22.4357 , 274.8860 , 37.7472 , 12.5089 , N/A , 9.9549 , N/A , 14.4722 , 10.9427 , 34.7978 , 29.6657 , N/A , 13.0007 , 19.9652 , N/A , N/A , 20.4323 , 59.2707 , N/A , 19.4762 , 30.1108 , 7.1341 , 7.3570 , 25.1416 , 25.1975 , 33.7849 , 12.5456 , 57.9244 , 25.3461 , 13.1618 , N/A , 66.3544 , 52.1055 , 67.2828 , 13.6500 , 503.6246 , 10.9376 , 18.0737 , 10.1916 , 16.6815 , 1.4203 , 23.1320 , 29.6183 , 16.7990 , 76.9382 , 6.3977 , 11.0933 , 13.0975 , 20.0169 , 26.9407 , 89.0637 , 2.7861 , 24.0130 , 185.9132 , 28.8580 , 26.1318 , 20.3869 , 179.2217 , 105.1833 , 202.9583 , 7.1833 , 98.8777 , 450.5671 , 29.8551 , 17.4467 , 59.4441 , 5.5235 , 10.7618 , 23.9965 , 66.1921 , 20.2644 , 6.0600 , 36.4753 
5/17/2019, 738.2100 , 125.3179 , 106.1943 , 9.6322 , 8.5105 , 22.6262 , 30.1643 , 35.4255 , 33.4184 , 14.0675 , 14.2892 , 20.4263 , 5.7859 , 33.3075 , 27.0011 , 62.6354 , N/A , 16.8225 , N/A , 12.0064 , 15.1535 , 62.0428 , 51.8738 , 27.1570 , 99.5697 , 31.1874 , 16.0534 , 68.3647 , 7.3808 , 13.0420 , 67.5827 , 34.3491 , 23.8983 , 40.7012 , 23.6502 , 19.5589 , 14.2752 , 11.7170 , 106.9436 , 14.0988 , 14.4535 , 12.7425 , N/A , 54.7783 , 14.8086 , 41.2292 , 11.2312 , 14.2129 , 14.6489 , 22.2000 , 9.7846 , N/A , 30.9155 , 132.3616 , 55.4951 , N/A , 16.6067 , 22.7707 , 24.3400 , N/A , 41.9830 , 13.1900 , 53.6167 , N/A , 4.7699 , 170.9646 , 10.6142 , 87.5001 , 48.4222 , 21.8005 , 63.7791 , 241.4773 , 9.0011 , 97.9391 , 33.9427 , 37.5198 , 21.4890 , 52.8053 , 111.5367 , 10.5290 , 22.2554 , N/A , 22.4712 , 273.9120 , 37.1586 , 12.4481 , N/A , 9.9166 , N/A , 14.4188 , 10.8365 , 34.5295 , 29.9684 , N/A , 12.7630 , 20.0059 , N/A , N/A , 20.2780 , 59.2560 , N/A , 19.5225 , 30.2485 , 7.0640 , 7.3639 , 25.2361 , 25.2454 , 33.7849 , 12.5456 , 58.2442 , 25.1914 , 13.1351 , N/A , 65.8170 , 52.3472 , 67.7569 , 13.5181 , 491.5451 , 10.6251 , 18.0376 , 10.0043 , 16.5435 , 1.4582 , 22.6823 , 29.3622 , 16.6746 , 75.9948 , 6.4156 , 10.9665 , 12.9711 , 19.6359 , 26.9979 , 88.8458 , 2.7786 , 23.9650 , 186.7246 , 28.3726 , 25.8061 , 19.8093 , 179.5854 , 104.9524 , 200.7310 , 7.0543 , 98.5685 , 449.2111 , 29.8026 , 17.4390 , 58.9984 , 5.3564 , 10.7618 , 23.7963 , 65.6091 , 20.2011 , 5.8600 , 36.1832 
5/20/2019, 728.3800 , 124.0501 , 104.9945 , 9.5092 , 8.4048 , 22.3929 , 29.6471 , 36.6972 , 33.0794 , 13.8878 , 14.1351 , 20.3182 , 5.7483 , 32.5103 , 26.4504 , 61.8799 , N/A , 16.0627 , N/A , 11.7913 , 14.9197 , 61.4786 , 51.1227 , 26.8429 , 98.6833 , 30.5402 , 15.9306 , 64.4026 , 7.2522 , 13.1482 , 66.6829 , 33.8012 , 23.5997 , 40.1938 , 23.2524 , 19.5253 , 14.1491 , 11.7189 , 106.1931 , 14.0988 , 14.3496 , 12.5078 , N/A , 54.0502 , 14.6650 , 41.2595 , 10.9926 , 13.6511 , 14.5759 , 22.5000 , 9.6329 , N/A , 30.1082 , 129.4026 , 54.7179 , N/A , 16.4635 , 22.5526 , 24.2790 , N/A , 41.4075 , 13.0729 , 52.8736 , N/A , 4.6961 , 168.7848 , 10.5615 , 86.4376 , 47.6128 , 21.4218 , 63.0549 , 239.8141 , 8.9352 , 96.7302 , 33.7390 , 37.0683 , 21.1795 , 52.1729 , 109.6415 , 10.6091 , 22.0610 , N/A , 22.2762 , 274.6444 , 37.5837 , 12.4937 , N/A , 9.9436 , N/A , 14.3588 , 10.6577 , 34.1104 , 29.9684 , N/A , 13.1055 , 19.8973 , N/A , N/A , 20.0002 , 58.8523 , N/A , 19.2062 , 30.2485 , 6.9240 , 7.3708 , 25.0314 , 24.7742 , 33.2916 , 12.3667 , 56.9648 , 24.6329 , 13.0152 , N/A , 65.4614 , 51.6543 , 67.0712 , 13.3203 , 474.8195 , 10.3970 , 17.8663 , 9.9199 , 16.3623 , 1.4582 , 22.5474 , 28.5368 , 16.3193 , 75.7189 , 6.3085 , 10.8125 , 12.7904 , 19.2371 , 27.0469 , 88.7452 , 2.7786 , 23.7409 , 187.0655 , 27.4170 , 25.1464 , 19.0853 , 175.8771 , 101.8512 , 194.2783 , 6.7895 , 97.0563 , 439.9022 , 29.1435 , 17.1847 , 57.9482 , 5.3124 , 10.7618 , 23.4478 , 65.1938 , 19.9238 , 6.0600 , 36.2666 
5/21/2019, 734.2400 , 125.1037 , 105.4792 , 9.6192 , 8.3696 , 22.7469 , 29.8734 , 36.3339 , 33.1924 , 14.0376 , 14.3073 , 20.4390 , 5.7031 , 32.9841 , 26.7022 , 62.4892 , N/A , 15.9319 , N/A , 11.8327 , 15.0439 , 62.2927 , 51.5099 , 27.3489 , 99.7803 , 31.0544 , 16.0370 , 65.5797 , 7.3085 , 13.1634 , 67.7767 , 34.1335 , 23.8176 , 40.9059 , 23.6336 , 19.7353 , 14.3776 , 11.7678 , 107.5145 , 14.0988 , 14.5733 , 12.6486 , N/A , 54.3938 , 14.8001 , 41.8436 , 11.1654 , 13.9435 , 14.6651 , 20.2500 , 9.7467 , N/A , 30.7674 , 131.1021 , 55.3478 , N/A , 16.8135 , 22.7474 , 24.4162 , N/A , 41.6992 , 13.1041 , 53.4464 , N/A , 4.7624 , 170.1819 , 10.5315 , 87.2961 , 48.0175 , 21.5830 , 63.5627 , 242.0345 , 9.0011 , 97.0537 , 34.1124 , 37.3024 , 21.4234 , 52.6405 , 110.6380 , 10.6491 , 22.3017 , N/A , 22.5510 , 273.6561 , 37.4856 , 12.5696 , N/A , 9.9976 , N/A , 14.4225 , 10.6465 , 34.2529 , 29.0602 , N/A , 13.1964 , 19.9856 , N/A , N/A , 20.2008 , 59.4836 , N/A , 19.5302 , 30.7263 , 6.9590 , 7.5289 , 25.2361 , 24.9579 , 33.6671 , 12.5249 , 57.7135 , 24.6665 , 13.1484 , N/A , 66.3465 , 51.9766 , 67.7230 , 13.4934 , 474.8195 , 10.3886 , 18.0015 , 10.0698 , 16.5435 , 1.4392 , 22.9072 , 29.0775 , 16.6036 , 76.4843 , 6.3174 , 10.9574 , 12.9440 , 19.6979 , 27.1612 , 89.2817 , 2.8012 , 23.9730 , 187.3819 , 27.6521 , 25.2299 , 19.1260 , 175.8062 , 103.1379 , 196.4483 , 7.0883 , 97.7498 , 446.1554 , 29.4132 , 17.2386 , 58.4469 , 5.4795 , 10.7992 , 23.6109 , 65.6330 , 19.9792 , 6.0000 , 37.8942 
5/22/2019, 734.5600 , 124.6840 , 105.2488 , 9.7164 , 8.3767 , 22.6986 , 29.6471 , 36.4792 , 33.2086 , 13.9327 , 14.2439 , 20.3754 , 5.6580 , 33.0744 , 26.8674 , 61.9368 , N/A , 15.6454 , N/A , 11.9071 , 14.9416 , 62.5141 , 52.0132 , 27.5234 , 99.4819 , 30.8416 , 16.0861 , 67.2492 , 7.2924 , 13.3228 , 67.5298 , 33.9089 , 24.0113 , 40.7456 , 23.6170 , 19.7437 , 14.3224 , 11.7150 , 107.7674 , 14.0988 , 14.4934 , 12.6251 , N/A , 54.3120 , 14.7832 , 41.4188 , 11.1407 , 13.6434 , 14.6570 , 19.8000 , 9.7467 , N/A , 30.0638 , 130.2524 , 55.0942 , N/A , 17.2032 , 22.7240 , 24.4162 , N/A , 42.0382 , 13.0651 , 53.9650 , N/A , 4.7766 , 171.1077 , 10.3060 , 87.7296 , 47.9366 , 21.6474 , 63.7957 , 243.0983 , 9.0422 , 97.4283 , 34.0021 , 37.5449 , 21.0482 , 52.7296 , 110.5757 , 10.5931 , 22.3943 , N/A , 22.5421 , 271.6653 , 37.3630 , 12.5316 , N/A , 10.0285 , N/A , 14.3957 , 10.6409 , 34.1774 , 29.8473 , N/A , 13.3012 , 20.1690 , N/A , N/A , 20.0774 , 60.0928 , N/A , 19.5225 , 30.8559 , 6.9152 , 7.5426 , 25.3227 , 25.0218 , 33.8445 , 12.5800 , 58.0043 , 24.7271 , 13.1284 , N/A , 66.7022 , 52.3150 , 67.9092 , 13.3615 , 469.2444 , 10.3126 , 17.9835 , 9.9949 , 16.4917 , 1.4298 , 22.3000 , 28.6601 , 16.3548 , 75.4697 , 6.2996 , 10.8669 , 12.7904 , 19.5295 , 27.2102 , 89.0637 , 2.8012 , 23.9650 , 188.0554 , 27.3488 , 24.8457 , 18.8168 , 178.0240 , 104.4410 , 197.7292 , 7.1290 , 98.8777 , 454.9413 , 29.6004 , 17.3234 , 58.8019 , 5.3388 , 10.8163 , 23.4478 , 65.1698 , 20.0109 , 5.9000 , 39.4384 
5/23/2019, 735.0600 , 123.3906 , 104.5495 , 9.6840 , 8.3978 , 22.6021 , 29.6471 , 36.3520 , 32.9342 , 13.9102 , 14.3073 , 20.4009 , 5.6128 , 32.9465 , 26.8831 , 61.0106 , N/A , 15.1658 , N/A , 11.7996 , 14.8247 , 62.4141 , 52.0287 , 27.4798 , 99.0256 , 30.6555 , 15.8569 , 66.6337 , 7.3326 , 13.4671 , 67.4239 , 33.6484 , 23.9387 , 40.5677 , 23.5839 , 19.9118 , 14.1806 , 11.6211 , 107.8489 , 14.0988 , 14.3896 , 12.4921 , N/A , 54.5902 , 14.6650 , 41.6388 , 10.9761 , 13.6742 , 14.6651 , 19.8000 , 9.6708 , N/A , 29.8268 , 130.1006 , 55.4297 , N/A , 16.9010 , 22.7318 , 24.3933 , N/A , 42.2510 , 12.8622 , 54.6306 , N/A , 4.8248 , 171.4696 , 9.9151 , 88.2992 , 48.0742 , 21.6313 , 64.1870 , 244.3394 , 9.0258 , 97.8710 , 34.0275 , 37.7372 , 20.9356 , 53.5135 , 112.1861 , 10.6811 , 22.3943 , N/A , 22.6308 , 273.7200 , 37.5837 , 12.5696 , N/A , 9.9745 , N/A , 14.3890 , 10.5348 , 33.8253 , 28.2466 , N/A , 13.1614 , 20.0671 , N/A , N/A , 20.0619 , 60.8708 , N/A , 19.4685 , 30.7668 , 6.9065 , 7.4601 , 25.2912 , 25.3892 , 33.8149 , 12.6694 , 58.2588 , 24.4916 , 13.1351 , N/A , 65.3112 , 52.8467 , 68.8658 , 13.3780 , 459.0232 , 10.2112 , 17.8933 , 9.8356 , 16.5090 , 1.4108 , 21.9777 , 27.9865 , 16.2660 , 73.4317 , 6.2728 , 10.8397 , 12.5917 , 19.3523 , 27.3980 , 89.4325 , 2.7786 , 23.8530 , 190.2219 , 26.4159 , 24.4031 , 18.6379 , 180.0201 , 105.3153 , 200.7787 , 6.9728 , 99.6797 , 457.0319 , 29.6304 , 17.4159 , 59.5499 , 5.2421 , 10.7566 , 23.5294 , 64.3312 , 19.8525 , 5.8500 , 39.3132 
5/24/2019, 740.5700 , 124.4956 , 104.8991 , 9.7358 , 8.3485 , 22.6423 , 29.5177 , 35.8797 , 33.0794 , 13.9777 , 14.2983 , 20.6490 , 5.6730 , 33.2849 , 26.8910 , 61.1893 , N/A , 15.3153 , N/A , 11.9568 , 14.9343 , 63.2782 , 52.4081 , 27.7764 , 99.5083 , 30.6909 , 16.0452 , 67.1568 , 7.3567 , 12.9888 , 66.5241 , 33.6664 , 23.9790 , 40.4875 , 23.5839 , 19.9622 , 14.1964 , 11.6817 , 108.0365 , 14.0988 , 14.5254 , 12.4921 , N/A , 54.6147 , 14.6397 , 41.7678 , 11.1160 , 13.8974 , 14.6246 , 19.4400 , 9.7087 , N/A , 29.9305 , 129.9869 , 55.8633 , N/A , 17.0600 , 22.7396 , 24.5305 , N/A , 42.3535 , 12.6827 , 54.5920 , N/A , 4.8295 , 172.7657 , 9.9902 , 88.6561 , 47.8799 , 21.7280 , 64.2535 , 245.6565 , 9.0917 , 97.7433 , 34.0445 , 37.8878 , 21.0107 , 53.5714 , 112.2217 , 10.7212 , 22.5887 , N/A , 22.8435 , 269.8026 , 37.4774 , 12.5316 , N/A , 10.0285 , N/A , 14.3756 , 10.5292 , 33.8673 , 27.2423 , N/A , 13.1754 , 19.9176 , N/A , N/A , 20.0619 , 61.3626 , N/A , 19.4993 , 30.7344 , 6.9415 , 7.4258 , 25.5589 , 25.4211 , 34.1920 , 12.9032 , 58.4187 , 24.4714 , 13.1618 , N/A , 66.0620 , 53.1288 , 69.0521 , 13.3615 , 459.0232 , 10.1859 , 17.9294 , 9.9012 , 16.6125 , 1.4108 , 21.8802 , 27.8063 , 16.2926 , 73.8766 , 6.3263 , 10.8669 , 12.6188 , 19.2903 , 27.5695 , 89.6757 , 2.7485 , 23.9810 , 191.6824 , 26.5373 , 24.3363 , 18.7192 , 180.0911 , 105.4307 , 199.5455 , 7.0068 , 100.2395 , 457.2713 , 29.9674 , 17.5469 , 60.0486 , 5.3388 , 10.8077 , 23.2179 , 64.9382 , 19.8763 , 6.0500 , 40.0227 
5/28/2019, 738.0600 , 124.0587 , 105.4792 , 9.6581 , 8.4542 , 22.4331 , 29.3561 , 35.6799 , 32.7486 , 13.8878 , 14.3708 , 20.5726 , 5.5301 , 32.9014 , 26.7808 , 60.5801 , N/A , 15.0537 , N/A , 11.9568 , 14.7881 , 62.3284 , 52.1526 , 27.9247 , 99.2889 , 30.8416 , 15.9633 , 66.5337 , 7.3808 , 13.3001 , 65.6066 , 33.7203 , 23.8418 , 40.5765 , 23.2441 , 19.6597 , 13.9049 , 11.7659 , 108.1507 , 14.0988 , 14.2058 , 12.1871 , N/A , 54.3366 , 14.5468 , 41.1154 , 11.0584 , 13.6588 , 14.5678 , 18.8000 , 9.6632 , N/A , 29.2268 , 127.5287 , 55.3806 , N/A , 16.9169 , 22.5838 , 24.3018 , N/A , 41.6913 , 12.6749 , 53.9805 , N/A , 4.7576 , 170.6027 , 9.9978 , 88.3671 , 47.8313 , 21.4702 , 63.4378 , 244.2043 , 9.0258 , 96.4238 , 33.9002 , 37.5700 , 20.9075 , 53.3932 , 111.8658 , 10.8893 , 22.2832 , N/A , 22.5244 , 264.8541 , 36.5290 , 12.4177 , N/A , 9.9899 , N/A , 14.4493 , 10.4733 , 33.5236 , 27.6189 , N/A , 13.1684 , 19.7410 , N/A , N/A , 19.7687 , 60.8562 , N/A , 19.2294 , 31.4228 , 6.8189 , 7.3708 , 25.1731 , 25.0777 , 33.6006 , 12.4080 , 57.7208 , 24.1014 , 13.0218 , N/A , 65.1057 , 52.1297 , 67.8161 , 13.2708 , 453.4480 , 10.1774 , 17.8302 , 9.7420 , 16.2847 , 1.3824 , 21.6629 , 27.5407 , 15.9462 , 73.0935 , 6.3353 , 10.7220 , 12.4562 , 19.2017 , 27.4470 , 88.2674 , 2.7786 , 23.5809 , 189.2806 , 26.3097 , 23.9438 , 18.3694 , 179.6919 , 104.0204 , 194.8518 , 7.0475 , 99.4876 , 452.3995 , 29.7802 , 17.3928 , 59.8597 , 5.5323 , 10.6374 , 23.0325 , 64.0917 , 19.7654 , 5.8700 , 42.1928 
5/29/2019, 723.3300 , 123.4848 , 104.5257 , 9.6775 , 8.3414 , 22.2319 , 29.1298 , 35.2075 , 32.3047 , 13.7904 , 13.8630 , 20.5154 , 5.4699 , 32.6382 , 26.2773 , 59.6539 , N/A , 14.9291 , N/A , 11.7830 , 14.8101 , 61.6357 , 51.4247 , 27.3227 , 96.8402 , 30.4338 , 15.5213 , 62.8562 , 7.2924 , 13.2773 , 64.5304 , 33.4957 , 23.4706 , 40.3896 , 22.6972 , 19.4077 , 13.5346 , 11.6778 , 105.9973 , 14.0988 , 13.8223 , 11.8898 , N/A , 53.2649 , 14.1247 , 40.4327 , 10.5647 , 13.1586 , 14.4219 , 17.0000 , 9.4736 , N/A , 27.5011 , 124.3953 , 54.3497 , N/A , 16.7578 , 22.3033 , 23.8673 , N/A , 41.3051 , 12.1754 , 53.2529 , N/A , 4.6668 , 169.4244 , 9.5242 , 87.0581 , 47.5156 , 21.2043 , 62.9883 , 240.9117 , 8.9187 , 95.7428 , 33.9002 , 36.8927 , 20.7293 , 52.4045 , 108.9920 , 10.7532 , 22.2462 , N/A , 22.4003 , 264.4631 , 36.9296 , 12.4785 , N/A , 9.8588 , N/A , 14.2884 , 10.2833 , 32.9200 , 24.9889 , N/A , 13.2034 , 19.5033 , N/A , N/A , 19.6453 , 60.1956 , N/A , 18.8746 , 31.2366 , 6.6089 , 7.2195 , 25.0078 , 24.9100 , 33.0683 , 12.1742 , 56.9139 , 23.6775 , 12.8086 , N/A , 64.6632 , 51.7590 , 67.4775 , 13.1802 , 434.8640 , 9.5355 , 17.5596 , 9.5827 , 16.0260 , 1.4298 , 21.1456 , 26.9999 , 15.7241 , 71.5449 , 6.2550 , 10.6314 , 12.2665 , 18.9181 , 27.1857 , 87.8231 , 2.7560 , 23.4369 , 187.8526 , 26.0974 , 23.7099 , 18.3613 , 178.4321 , 103.5173 , 194.7945 , 6.8167 , 98.1508 , 444.4056 , 29.5929 , 17.2463 , 59.1268 , 5.4092 , 10.5437 , 22.7878 , 63.5565 , 19.6307 , 6.0100 , 43.6535 
5/30/2019, 724.6700 , 124.6669 , 103.9377 , 9.6581 , 8.3344 , 22.1676 , 29.1621 , 38.5139 , 32.4016 , 13.6406 , 13.8540 , 20.5344 , 5.4398 , 32.7961 , 26.3009 , 59.8976 , N/A , 14.8357 , N/A , 11.7665 , 14.8617 , 61.5929 , 51.4557 , 27.3838 , 97.1386 , 30.6378 , 15.4476 , 64.6718 , 7.3085 , 13.4519 , 64.6804 , 33.8012 , 23.6237 , 40.5765 , 22.5066 , 19.2648 , 13.5661 , 11.7287 , 106.5520 , 14.0988 , 13.9182 , 11.9055 , N/A , 53.4203 , 14.1247 , 40.7968 , 10.5647 , 12.9816 , 14.1949 , 17.4000 , 9.5419 , N/A , 27.3603 , 123.7049 , 54.2597 , N/A , 16.6783 , 22.3968 , 23.8445 , N/A , 41.4548 , 12.4876 , 53.5780 , N/A , 4.6923 , 169.4918 , 9.5091 , 86.8711 , 46.9409 , 21.1479 , 63.1131 , 241.0045 , 8.9681 , 96.4834 , 33.9342 , 36.9763 , 20.8137 , 52.5425 , 109.9173 , 10.7212 , 22.3295 , N/A , 22.5333 , 261.6406 , 37.1095 , 12.5316 , N/A , 9.8974 , N/A , 14.1275 , 10.3224 , 32.7356 , 24.9826 , N/A , 13.2034 , 19.4625 , N/A , N/A , 19.4678 , 60.2469 , N/A , 18.8823 , 31.6010 , 6.7839 , 7.2332 , 25.1889 , 25.0777 , 33.0387 , 12.2085 , 56.9430 , 23.8726 , 12.9085 , N/A , 64.8528 , 51.6946 , 68.3664 , 13.1390 , 420.9261 , 9.1386 , 17.3873 , 9.4891 , 15.8707 , 1.3919 , 21.0107 , 26.6868 , 15.5730 , 72.0255 , 6.3353 , 10.5227 , 12.1581 , 18.7763 , 27.2265 , 88.5692 , 2.7861 , 23.7089 , 189.2726 , 25.9002 , 23.5345 , 18.3206 , 181.5904 , 105.3153 , 203.2451 , 6.6537 , 98.3513 , 448.7894 , 29.7352 , 17.2309 , 58.8649 , 5.4444 , 10.3649 , 22.8323 , 63.4447 , 19.7020 , 5.7700 , 45.6567 
5/31/2019, 731.7900 , 125.4121 , 103.9536 , 9.7811 , 8.3062 , 22.4009 , 29.2591 , 38.1506 , 32.5145 , 13.7904 , 13.9265 , 20.7189 , 5.4473 , 32.9841 , 26.2852 , 59.8814 , N/A , 14.8918 , N/A , 11.7913 , 15.0094 , 61.4143 , 51.2853 , 27.3053 , 97.4194 , 30.7707 , 15.4394 , 64.6487 , 7.3728 , 13.4974 , 64.9891 , 33.9538 , 23.6481 , 40.6834 , 22.6641 , 19.3825 , 13.5110 , 11.6993 , 106.6336 , 14.0988 , 13.9022 , 11.8898 , N/A , 53.9602 , 14.1331 , 40.7285 , 10.5072 , 13.0509 , 13.9841 , 16.7000 , 9.6101 , N/A , 26.9085 , 122.9765 , 54.7752 , N/A , 16.9089 , 22.4046 , 23.6005 , N/A , 42.1958 , 12.8388 , 54.4213 , N/A , 4.7264 , 170.8552 , 9.4866 , 87.8571 , 46.8600 , 21.4380 , 63.7375 , 246.3066 , 9.0422 , 97.1984 , 34.0106 , 37.4446 , 21.3108 , 54.1860 , 112.3463 , 10.6571 , 22.5980 , N/A , 22.7194 , 259.9342 , 37.3466 , 12.5544 , N/A , 9.8511 , N/A , 14.1275 , 10.2889 , 33.1044 , 27.1168 , N/A , 13.0007 , 19.3878 , N/A , N/A , 19.1900 , 60.9296 , N/A , 18.7511 , 31.6901 , 6.8977 , 7.3295 , 25.3857 , 25.3253 , 33.0830 , 12.2292 , 57.1029 , 23.9668 , 12.8552 , N/A , 64.7817 , 51.8074 , 68.7558 , 12.8072 , 414.4217 , 8.8176 , 17.2694 , 9.2830 , 15.6206 , 1.3919 , 20.7034 , 26.4022 , 15.2532 , 71.1533 , 6.3085 , 10.3507 , 12.1220 , 18.5282 , 27.5368 , 89.8265 , 2.7635 , 23.8370 , 193.0213 , 25.5210 , 23.5095 , 18.5484 , 185.2100 , 107.2288 , 206.8777 , 6.5247 , 98.3513 , 447.3896 , 29.5779 , 17.0922 , 59.2900 , 5.4444 , 10.5608 , 22.7285 , 62.4624 , 19.5277 , 5.9900 , 45.9489 
